periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_repite;estu_tieneetnia;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20162;SB11201620025534;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;285250000906;285250000906;85;85250;161869;CASANARE;MIXTO;MAÑANA;PAZ DE ARIPORO;OFICIAL;INSTITUCION EDUCATIVA SIMON BOLIVAR;SIMON BOLIVAR;S;2;A-;2;2;2;S;85;85250;85;85250;CASANARE;CASANARE;N;;17/07/1998;F;11;35.647148;PAZ DE ARIPORO;PAZ DE ARIPORO;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Nueve;No;No;No;No;No;40;35;15;29;30;49;50;236;40;47;44;50
20162;SB11201620404440;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;4;B1;4;4;4;S;85;85001;85;85001;CASANARE;CASANARE;N;;27/09/2000;F;11;52.614864;YOPAL;YOPAL;COLOMBIA;2;NSE3;COLOMBIA;SI;N;0;No;Dos;Primaria incompleta;Técnica o tecnológica completa;Estrato 2;26 A 100 LIBROS;Cuatro;Si;Si;Si;Si;Si;99;100;94;100;100;98;72;375;71;77;80;72
20162;SB11201620415692;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001744;185001001744;85;85001;106898;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE LUCILA PIRAGAUTA;LUCILA PIRAGAUTA;S;3;A2;3;3;3;S;85;85001;85;85001;CASANARE;CASANARE;N;;22/04/1999;M;11;45.62307;YOPAL;YOPAL;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Secundaria (Bachillerato) completa;Primaria completa;Estrato 2;26 A 100 LIBROS;Tres;No;Si;No;Si;Si;92;81;87;66;67;78;66;300;66;57;56;59
20162;SB11201620603144;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;3;A1;3;3;3;S;85;85001;85;85001;CASANARE;CASANARE;N;;24/08/1999;F;11;59.246319;YOPAL;YOPAL;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Tres;Educación profesional completa;Educación profesional completa;Estrato 3;26 A 100 LIBROS;Cuatro;Si;Si;Si;Si;Si;84;81;63;64;76;89;62;300;55;56;59;64
20162;SB11201620071419;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;65508;CASANARE;MIXTO;COMPLETA;MONTERREY;OFICIAL;INSTITUCION EDUCATIVA TECNICO DIVERSIFICADO;INST TECNICO DIVERSIFICADO MONTERREY;S;2;A1;2;2;2;S;85;85162;85;85162;CASANARE;CASANARE;N;;08/11/1999;M;11;40.944283;MONTERREY;MONTERREY;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;Si;62;45;69;26;43;41;56;250;57;46;49;48
20162;SB11201620089668;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;285010000259;285010000259;85;85010;133611;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;INSTITUCION EDUCATIVA CUPIAGUA;I.E. CUPIAGUA - SEDE PRINCIPAL;S;2;A1;2;2;2;S;85;85010;85;85010;CASANARE;CASANARE;N;;04/07/1996;F;11;42.781807;AGUAZUL;AGUAZUL;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Ninguno;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;Si;No;Si;No;48;38;54;12;42;46;52;240;52;41;48;49
20162;SB11201620035273;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;285001001633;285001001633;85;85001;117150;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE EL TRIUNFO;EL TRIUNFO;S;2;A-;2;1;1;S;85;85001;85;85001;CASANARE;CASANARE;N;;21/08/1999;M;11;37.827065;YOPAL;YOPAL;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Seis;No;No;No;No;No;27;10;29;16;4;7;47;195;45;42;30;34
20162;SB11201620200500;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;171405;CASANARE;MIXTO;SABATINA;MONTERREY;OFICIAL;INSTITUCION EDUCATIVA TECNICO DIVERSIFICADO;INST TECNICO DIVERSIFICADO MONTERREY;S;2;A-;2;2;1;S;85;85162;85;85162;CASANARE;CASANARE;N;;12/11/1977;F;26;41.949291;MONTERREY;MONTERREY;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;Si;Si;41;18;13;13;14;19;51;210;39;41;37;40
20162;SB11201620035873;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;285001001633;285001001633;85;85001;117150;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE EL TRIUNFO;EL TRIUNFO;S;2;A2;3;2;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;28/04/1999;F;11;40.916256;YOPAL;YOPAL;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Ninguno;Estrato 2;11 A 25 LIBROS;Cuatro;No;Si;No;Si;No;42;63;81;83;47;59;51;273;61;62;50;53
20162;SB11201620538019;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;185010000629;185010000629;85;85010;109736;CASANARE;MIXTO;SABATINA;AGUAZUL;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;1;A1;2;1;1;S;85;85010;85;85010;CASANARE;CASANARE;N;;11/03/1997;M;26;;AGUAZUL;AGUAZUL;COLOMBIA;2;;COLOMBIA;NO;N;0;;;;;;;;;;;;;5;4;46;5;3;7;36;178;49;37;30;35
20162;SB11201620291813;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;285001001773;285001001773;85;85001;83022;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE ANTONIO NARIÑO;ANTONIO NARIÑO;S;2;A1;2;3;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;07/03/1999;F;11;37.952938;YOPAL;YOPAL;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Cinco;No;No;No;No;No;54;33;42;12;51;22;54;234;48;41;51;41
20162;SB11201620315466;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;185410001004;185410001004;85;85410;147538;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;INSTITUCION EDUCATIVA DEL LLANO;I.E. DEL LLANO - SEDE PRINCIPAL;S;3;A2;3;3;3;S;85;85410;85;85410;CASANARE;CASANARE;N;;04/12/1999;F;11;43.641861;TAURAMENA;TAURAMENA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;77;83;84;77;84;84;60;305;63;60;62;61
20162;SB11201620383318;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;285001000114;285001000114;85;85001;166447;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;I.E. SANTA TERESA;I.E. SANTA TERESA - SEDE PRINCIPAL;S;3;A2;3;3;3;S;85;85001;85;85001;CASANARE;CASANARE;N;;10/08/1999;M;11;40.892643;YOPAL;YOPAL;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;No;No;No;86;72;74;57;51;79;63;286;58;54;51;60
20162;SB11201620564774;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;65508;CASANARE;MIXTO;COMPLETA;MONTERREY;OFICIAL;INSTITUCION EDUCATIVA TECNICO DIVERSIFICADO;INST TECNICO DIVERSIFICADO MONTERREY;S;2;A1;2;2;2;S;85;85162;85;85162;CASANARE;CASANARE;N;;17/06/1999;M;11;37.516132;MONTERREY;MONTERREY;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;Cuatro;No;No;No;No;No;46;45;64;36;36;53;52;250;55;49;46;51
20162;SB11201620312242;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185010000271;185010000271;85;85010;28563;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;INSTITUCION EDUCATIVA CAMILO TORRES RESTREPO;CAMILO TORRES RESTREPO;S;2;A-;2;2;1;S;85;85010;85;85010;CASANARE;CASANARE;N;;22/07/1999;M;11;46.84552;AGUAZUL;AGUAZUL;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;Si;Si;30;20;17;32;34;2;48;213;41;48;46;30
20162;SB11201620101909;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;285001003881;285001003881;85;85001;171470;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;I.E. TERESA DE CALCUTA;I.E. TERESA DE CALCUTA - SEDE PRINCIPAL;S;3;A1;3;2;3;S;85;85001;85;85001;CASANARE;CASANARE;N;;15/01/1985;F;26;37.492226;YOPAL;YOPAL;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria incompleta;Primaria completa;Estrato 1;11 A 25 LIBROS;Dos;No;No;No;No;No;67;58;58;45;45;69;57;267;53;51;49;56
20162;SB11201620375594;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003836;185001003836;85;85001;132803;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;INSTITUTO TECNICO AMBIENTAL SAN MATEO;SAN MATEO;S;3;A-;3;3;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;31/03/1999;M;11;52.904423;YOPAL;YOPAL;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Dos;No;Si;Si;Si;Si;67;60;28;55;73;47;57;269;44;54;58;50
20162;SB11201620407632;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003836;185001003836;85;85001;132803;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;INSTITUTO TECNICO AMBIENTAL SAN MATEO;SAN MATEO;S;2;A-;2;2;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;01/04/2000;F;11;54.102554;YOPAL;YOPAL;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;Dos;No;Si;Si;Si;Si;41;36;29;25;37;42;50;237;45;45;47;48
20162;SB11201620064156;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185410000016;185410000016;85;85410;38257;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;INSTITUCION EDUCATIVA JOSE MARIA CORDOBA;JOSE MARIA CORDOBA;S;3;A1;3;3;3;S;85;85410;85;85410;CASANARE;CASANARE;N;;29/05/1998;F;11;42.346378;TAURAMENA;TAURAMENA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria completa;Estrato 1;11 A 25 LIBROS;Siete;No;No;No;Si;No;90;81;66;48;88;82;65;301;56;52;64;61
20162;SB11201620068984;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000527;185162000527;85;85162;65508;CASANARE;MIXTO;COMPLETA;MONTERREY;OFICIAL;INSTITUCION EDUCATIVA TECNICO DIVERSIFICADO;INST TECNICO DIVERSIFICADO MONTERREY;S;3;A2;3;3;2;S;85;85162;85;85162;CASANARE;CASANARE;N;;12/12/1998;M;11;35.478817;MONTERREY;MONTERREY;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;Cuatro;No;No;No;No;No;82;72;82;60;70;60;61;286;62;55;57;53
20162;SB11201620413445;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;185001003208;185001003208;85;85001;116103;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;2;A-;2;2;1;S;85;85001;85;85001;CASANARE;CASANARE;N;;26/06/1999;M;11;47.350605;YOPAL;YOPAL;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Cinco;No;Si;Si;Si;Si;53;30;38;22;48;7;53;229;47;44;50;35
20162;SB11201620387651;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000241;185162000241;85;85162;29157;CASANARE;MIXTO;MAÑANA;MONTERREY;OFICIAL;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE MONTERREY;NORMAL SUPERIOR DE MONTERREY;S;2;A-;3;3;2;S;85;85162;85;85162;CASANARE;CASANARE;N;;01/06/2000;F;11;47.597748;MONTERREY;MONTERREY;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Cuatro;No;No;No;Si;No;50;66;38;87;55;67;53;277;47;64;53;55
20162;SB11201620004136;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185315000084;185315000084;85;85315;78170;CASANARE;MIXTO;MAÑANA;SACAMA;OFICIAL;INSTITUCION EDUCATIVA ANTONIO NARIÑO;TECNICO ANTONIO NARIÑO;S;2;A-;3;2;2;S;85;85250;85;85315;CASANARE;CASANARE;N;Otro grupo étnico minoritario;03/04/1998;M;11;34.99115;PAZ DE ARIPORO;SÁCAMA;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;Si;Cuatro;Primaria incompleta;No sabe;Estrato 1;0 A 10 LIBROS;Ocho;No;No;No;No;No;36;42;23;59;38;39;49;245;43;55;47;47
20162;SB11201620042218;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;485001003775;485001003775;85;85001;104240;CASANARE;MIXTO;COMPLETA;YOPAL;NO OFICIAL;GIMNASIO DE LOS LLANOS;GIMN DE LOS LLANOS;S;3;B1;3;4;4;S;85;85001;85;85001;CASANARE;CASANARE;N;;25/03/2000;F;11;79.430099;YOPAL;YOPAL;COLOMBIA;4;NSE4;COLOMBIA;NO;N;0;No;Tres;Postgrado;Postgrado;Estrato 3;MÁS DE 100 LIBROS;Cuatro;Si;Si;Si;Si;Si;94;96;92;83;98;98;67;343;70;62;73;72
20162;SB11201620284948;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;285001003873;285001003873;85;85001;166819;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL LLANO LINDO ITELL;I.E. LLANO LINDO - SEDE PRINCIPAL;S;3;A2;3;3;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;11/03/2000;M;11;48.034515;YOPAL;YOPAL;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;Si;Si;Si;Si;80;84;77;90;92;56;61;306;60;65;67;52
20162;SB11201620048144;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO;285010000364;285010000364;85;85010;82685;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;INSTITUCION EDUCATIVA LUIS MARIA JIMENEZ;LUIS MARIA JIMENEZ;S;2;A-;2;2;1;S;85;85010;85;85010;CASANARE;CASANARE;N;;05/04/1998;M;11;45.685532;AGUAZUL;AGUAZUL;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;Si;Si;No;Si;No;25;19;6;17;25;21;46;212;35;43;42;41
20162;SB11201620597254;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO/ACADÉMICO;285001000114;285001000114;85;85001;662304;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;I.E. SANTA TERESA;I.E. SANTA TERESA - SEDE PRINCIPAL;S;1;A-;2;2;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;26/06/1979;F;26;39.44331;YOPAL;YOPAL;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Dos;No sabe;No sabe;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;Si;4;12;21;27;14;22;34;200;42;46;37;41
20162;SB11201620134578;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003836;185001003836;85;85001;154724;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;INSTITUTO TECNICO AMBIENTAL SAN MATEO;SAN MATEO;S;2;A-;1;2;1;S;85;85001;85;85001;CASANARE;CASANARE;N;;22/01/1988;F;26;36.317448;YOPAL;YOPAL;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;16;14;29;3;38;10;42;203;45;35;47;36
20162;SB11201620068245;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;485001003775;485001003775;85;85001;104240;CASANARE;MIXTO;COMPLETA;YOPAL;NO OFICIAL;GIMNASIO DE LOS LLANOS;GIMN DE LOS LLANOS;S;4;B+;3;4;4;S;85;85001;85;85001;CASANARE;CASANARE;N;;02/10/1999;M;11;72.691467;YOPAL;YOPAL;COLOMBIA;4;NSE4;COLOMBIA;NO;N;0;No;Dos;Educación profesional completa;Postgrado;Estrato 3;MÁS DE 100 LIBROS;Tres;Si;Si;Si;Si;Si;100;99;99;85;98;100;77;366;80;63;74;76
20162;SB11201620470063;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;185001000268;285001004357;85;85001;31120;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;SEDE CAMPESTRE;N;2;A1;3;3;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;04/10/1998;F;11;51.316364;YOPAL;YOPAL;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Educación profesional incompleta;Estrato 2;26 A 100 LIBROS;Siete;No;Si;Si;Si;Si;34;55;73;57;78;32;49;262;58;54;60;45
20162;SB11201620303972;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;185410001004;185410001004;85;85410;147538;CASANARE;MIXTO;MAÑANA;TAURAMENA;OFICIAL;INSTITUCION EDUCATIVA DEL LLANO;I.E. DEL LLANO - SEDE PRINCIPAL;S;3;A2;3;3;4;S;85;85410;85;85410;CASANARE;CASANARE;N;;29/05/2000;M;11;52.788311;TAURAMENA;TAURAMENA;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Cinco;No;Si;Si;Si;Si;83;88;82;74;75;99;62;316;62;59;59;74
20162;SB11201620101372;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185001003534;185001003534;85;85001;82735;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;INST TEC EMPRESARIAL;INST TECNICO EMPRESARIAL;S;3;A1;3;3;3;S;85;85001;85;85001;CASANARE;CASANARE;N;;16/06/2000;F;11;51.13747;YOPAL;YOPAL;COLOMBIA;3;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 2;11 A 25 LIBROS;Cuatro;Si;No;Si;Si;Si;79;80;58;80;84;72;60;298;53;61;62;57
20162;SB11201620295521;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001183;185001001183;85;85001;173146;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE LUIS HERNANDEZ VARGAS;LUIS HERNANDEZ VARGAS;S;2;A1;3;2;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;17/11/1999;F;26;48.41011;YOPAL;YOPAL;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Cinco;Si;Si;No;Si;No;31;35;42;52;24;34;48;236;48;53;42;45
20162;SB11201620583168;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;285139000069;285139000069;85;85139;142109;CASANARE;MIXTO;MAÑANA;MANI;OFICIAL;INSTITUCION EDUCATIVA GAVIOTAS;GAVIOTAS;S;3;A-;3;3;3;S;85;85139;85;85139;CASANARE;CASANARE;N;;04/01/2000;M;11;40.675087;MANÍ;MANÍ;COLOMBIA;;NSE1;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;64;77;25;84;83;78;56;294;44;63;62;59
20162;SB11201620379025;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;285001003873;285001003873;85;85001;166819;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL LLANO LINDO ITELL;I.E. LLANO LINDO - SEDE PRINCIPAL;S;3;A1;3;3;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;25/03/1999;F;11;56.549114;YOPAL;YOPAL;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Seis;Si;Si;Si;Si;Si;78;75;55;75;83;61;60;291;52;59;62;54
20162;SB11201620156335;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;385001003002;385001003002;85;85001;72355;CASANARE;MIXTO;MAÑANA;YOPAL;NO OFICIAL;GIMNASIO COMFACASANARE;IE COLEGIO PANAMERICANO;S;2;A1;3;2;2;S;85;85001;85;85001;CASANARE;CASANARE;N;;16/04/1999;F;11;58.513756;YOPAL;YOPAL;COLOMBIA;3;NSE3;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) incompleta;Técnica o tecnológica completa;Estrato 3;11 A 25 LIBROS;Cinco;Si;Si;Si;Si;Si;52;53;61;73;40;43;53;261;54;59;48;48
20162;SB11201620325228;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO/ACADÉMICO;285001000521;285001000521;85;85001;188680;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE POLICARPA SALAVARRIETA;POLICARPA SALAVARRIETA;S;2;A-;2;2;1;S;85;85001;85;85001;CASANARE;CASANARE;N;;05/09/1995;F;26;47.952347;YOPAL;YOPAL;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Tres;No;Si;No;Si;Si;45;20;32;12;16;16;52;213;45;41;38;39
20162;SB11201620333559;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;285230000101;285230000101;85;85230;147611;CASANARE;MIXTO;MAÑANA;OROCUE;OFICIAL;INSTITUCION EDUCATIVA EL ALGARROBO;EL ALGARROBO;S;2;A1;2;2;1;S;85;85001;85;85230;CASANARE;CASANARE;N;;10/07/1998;F;11;43.097359;YOPAL;OROCUÉ;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cinco;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Cinco;No;Si;No;No;Si;19;10;47;7;18;3;44;196;50;39;39;32
20162;SB11201620121975;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001965;185001001965;85;85001;48066;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE CENTRO SOCIAL;CENTRO SOCIAL LA PRESENTACION;S;3;B1;4;3;3;S;85;85001;85;85001;CASANARE;CASANARE;N;;10/03/2000;F;11;46.39621;YOPAL;YOPAL;COLOMBIA;3;NSE2;COLOMBIA;SI;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Cuatro;No;Si;No;No;Si;95;98;98;100;94;95;68;352;77;75;69;68
20162;SB11201620284548;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185162000241;185162000241;85;85162;29157;CASANARE;MIXTO;MAÑANA;MONTERREY;OFICIAL;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE MONTERREY;NORMAL SUPERIOR DE MONTERREY;S;2;A-;2;1;2;S;85;85162;85;85162;CASANARE;CASANARE;N;;06/04/2000;F;11;56.80592;MONTERREY;MONTERREY;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Tres;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Tres;Si;Si;Si;Si;Si;55;24;32;33;4;27;54;220;46;48;30;43
