periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_tieneetnia;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20152;SB11201520286269;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;281794003202;281794003202;81;81794;78139;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA PARMENIO BONILLA PAREDES;INSTITUTO PARMENIO BONILLA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;;02/11/1997;F;11;42.000492;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;Si;Si;41;232;35;44;44;60
20152;SB11201520015388;ESTUDIANTE;CC;RURAL;N;A;ACADÉMICO;281736002221;281736002221;81;81736;171520;ARAUCA;MIXTO;SABATINA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA ANTONIO NARIÑO;ANTONIO NARIÑO;S;A2;S;81;81736;81;81736;ARAUCA;ARAUCA;;03/06/1986;M;26;31.718103;SARAVENA;SARAVENA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;42;243;62;50;52;46
20152;SB11201520457855;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794003151;181794003151;81;81794;93112;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA SAN LUIS;COLEGIO NACIONAL SAN LUIS;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;;25/05/1997;F;11;34.846466;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Ninguno;Primaria incompleta;Estrato 2;0 A 10 LIBROS;Seis;No;No;No;No;No;42;217;43;40;46;46
20152;SB11201520391169;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;29/05/1998;F;11;39.996002;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Técnica o tecnológica incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;38;205;49;36;47;40
20152;SB11201520534829;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;181001000599;181001000599;81;81001;117531;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;FRANSISCO JOSE DE CALDAS;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;08/03/1998;M;11;34.901569;ARAUCA;ARAUCA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;No;60;285;49;56;59;56
20152;SB11201520088705;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;381736001849;381736001849;81;81736;69278;ARAUCA;MIXTO;COMPLETA;SARAVENA;NO OFICIAL;COLEGIO ADVENTISTA BETHEL;COLEGIO ADVENTISTA BETHEL;S;B+;S;81;81736;81;81736;ARAUCA;ARAUCA;;02/07/1999;M;11;62.8778;SARAVENA;SARAVENA;COLOMBIA;NSE3;COLOMBIA;SI;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Tres;Si;Si;Si;Si;Si;68;355;91;73;68;68
20152;SB11201520537142;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;381001003465;381001003465;81;81001;93153;ARAUCA;MIXTO;SABATINA;ARAUCA;NO OFICIAL;SEDELCO SIGLO XXI;SEDELCO SIGLO XXI - SEDE PRINCIPAL;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;16/04/1998;F;26;53.342354;ARAUCA;ARAUCA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;No sabe;No sabe;Estrato 2;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;48;237;43;46;47;50
20152;SB11201520431408;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181001001188;181001001188;81;81001;93823;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GUSTAVO VILLA DIAZ;GUSTAVO VILLA;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;12/02/1999;M;11;49.849171;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;48;258;53;48;57;53
20152;SB11201520024522;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181736002315;181736002315;81;81736;27094;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL RAFAEL POMBO;TÉCNICO INDUSTRIAL RAFAEL POMBO;S;A-;S;81;81736;81;81736;ARAUCA;ARAUCA;;17/03/1998;F;11;40.889648;SARAVENA;SARAVENA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Cuatro;Técnica o tecnológica completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;Si;57;301;44;56;70;63
20152;SB11201520320919;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;281736002069;281736002069;81;81300;153627;ARAUCA;MIXTO;SABATINA;FORTUL;OFICIAL;I.E. PABLO VI;PABLO VI;S;A1;S;81;81736;81;81300;ARAUCA;ARAUCA;;13/05/1997;M;26;30.425365;SARAVENA;FORTUL;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;36;193;49;38;33;44
20152;SB11201520539763;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;05/04/1996;M;11;39.083748;ARAUCA;ARAUCA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria incompleta;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;Si;No;42;194;46;45;29;37
20152;SB11201520502848;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;09/12/1998;F;11;49.004524;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Seis;No;Si;Si;Si;Si;61;267;57;47;54;50
20152;SB11201520498346;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;17/07/1998;F;11;39.278328;ARAUCA;ARAUCA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;No;No;48;262;44;53;52;59
20152;SB11201520496350;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;21/09/1997;M;11;44.721542;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Ninguno;Primaria completa;Estrato 1;0 A 10 LIBROS;Cinco;No;Si;No;Si;Si;54;252;52;47;54;46
20152;SB11201520502357;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;02/08/1997;F;11;51.972076;ARAUCA;ARAUCA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cinco;Si;Si;Si;Si;Si;34;203;50;46;33;46
20152;SB11201520472351;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;04/09/1999;F;11;52.589367;ARAUCA;ARAUCA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 1;11 A 25 LIBROS;Seis;No;Si;Si;No;Si;59;283;53;51;63;55
20152;SB11201520495560;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;19/12/1997;M;11;47.497238;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Primaria completa;Educación profesional completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;No;Si;Si;54;251;52;49;47;50
20152;SB11201520474218;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;11/11/1999;M;11;49.4221;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) incompleta;Educación profesional completa;Estrato 1;11 A 25 LIBROS;Tres;Si;No;No;Si;Si;55;273;57;53;54;56
20152;SB11201520472918;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;09/09/1998;F;11;53.875477;ARAUCA;ARAUCA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;50;246;52;48;49;49
20152;SB11201520544382;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;05/05/1998;M;11;43.76284;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Primaria completa;Ninguno;Estrato 1;11 A 25 LIBROS;Cinco;No;Si;No;Si;Si;49;222;44;35;40;54
20152;SB11201520495420;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;05/11/1996;F;11;39.018978;ARAUCA;ARAUCA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Cuatro;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;No;No;51;218;44;43;40;40
20152;SB11201520473743;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;19/11/1999;F;11;51.800869;ARAUCA;ARAUCA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Primaria completa;Educación profesional completa;Estrato 1;11 A 25 LIBROS;Seis;No;Si;Si;Si;Si;52;252;43;50;49;53
20152;SB11201520473455;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;31/07/1997;F;11;52.549217;ARAUCA;ARAUCA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Cuatro;Si;Si;Si;Si;Si;50;230;44;47;36;52
20152;SB11201520543906;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A1;S;81;81001;81;81001;ARAUCA;ARAUCA;;14/02/1998;F;11;45.304073;ARAUCA;ARAUCA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;Si;No;Si;Si;43;208;49;40;32;49
20152;SB11201520474537;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001001927;181001001927;81;81001;19117;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GENERAL  SANTANDER;SANTANDER BACHILLERATO;S;A-;S;81;81001;81;81001;ARAUCA;ARAUCA;;05/05/1999;F;11;61.337311;ARAUCA;ARAUCA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Educación profesional completa;Educación profesional completa;Estrato 2;11 A 25 LIBROS;Cuatro;Si;Si;Si;Si;Si;57;304;41;71;60;62
20152;SB11201520474107;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281736000759;281736000759;81;81736;117523;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA VILLA CECILIA;VILLA CECILIA SEDE;S;A1;S;81;81736;81;81736;ARAUCA;ARAUCA;;20/02/1998;M;11;40.04184;SARAVENA;SARAVENA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Cuatro;Primaria completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Seis;No;No;No;Si;Si;55;245;53;38;59;43
20152;SB11201520321533;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;181736002315;181736002315;81;81736;123182;ARAUCA;MIXTO;SABATINA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL RAFAEL POMBO;TÉCNICO INDUSTRIAL RAFAEL POMBO;S;A1;S;81;81736;81;81736;ARAUCA;ARAUCA;;21/06/1993;F;26;40.734688;SARAVENA;SARAVENA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Técnica o tecnológica completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;44;209;52;41;55;24
20152;SB11201520146990;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181736000312;181736000312;81;81736;30593;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA LA FRONTERA;LA FRONTERA;S;A2;S;81;81736;81;81736;ARAUCA;ARAUCA;;15/12/1999;F;11;44.715919;SARAVENA;SARAVENA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Técnica o tecnológica completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Tres;No;No;No;Si;Si;56;298;62;65;57;60
20152;SB11201520422532;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;181794000624;181794000624;81;81794;83311;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS;COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;;03/12/1995;F;11;47.886826;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Cuatro;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Seis;Si;Si;Si;No;No;39;191;41;41;36;36
20152;SB11201520353901;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;30/11/1997;F;11;37.796616;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;42;215;50;44;46;38
20152;SB11201520359411;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;;05/03/1998;F;11;40.175716;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;61;285;44;62;52;57
20152;SB11201520359511;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;22/06/1999;F;11;39.190331;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;46;237;49;47;42;54
20152;SB11201520358916;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;28/12/1997;F;11;34.641781;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;48;227;49;38;50;44
20152;SB11201520355373;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;01/02/1999;F;11;41.664413;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Uno;Técnica o tecnológica incompleta;Técnica o tecnológica incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;52;253;53;50;47;53
20152;SB11201520358463;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;18/02/1999;F;11;44.332779;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Técnica o tecnológica incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;Si;52;249;50;46;47;54
20152;SB11201520352560;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;;12/03/1999;F;11;40.795311;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Técnica o tecnológica incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;49;245;46;49;52;47
20152;SB11201520356051;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;;05/05/1998;F;11;38.408382;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Una;No;No;No;No;No;41;176;40;24;33;41
20152;SB11201520391025;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;27/02/1999;F;11;39.73457;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;39;213;49;44;36;49
20152;SB11201520358272;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;11/11/1996;F;11;39.816593;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Técnica o tecnológica incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;41;210;52;38;33;53
20152;SB11201520354730;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;07/07/1998;M;11;40.684448;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Técnica o tecnológica incompleta;Técnica o tecnológica incompleta;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;69;307;49;67;58;56
20152;SB11201520359568;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;;08/02/1999;F;11;40.199631;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Una;No;No;No;No;No;54;267;44;54;55;54
20152;SB11201520352684;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;21/05/1998;M;11;40.828575;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Uno;Secundaria (Bachillerato) incompleta;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;Dos;No;No;No;No;No;38;220;50;46;40;50
20152;SB11201520359628;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A1;S;81;81794;81;81794;ARAUCA;ARAUCA;;08/04/1999;M;11;40.451923;TAME;TAME;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Uno;Técnica o tecnológica incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Una;No;No;No;No;No;53;262;50;52;52;53
20152;SB11201520354956;ESTUDIANTE;CR;URBANO;N;A;ACADÉMICO;181794000021;181794000021;81;81794;93120;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA INOCENCIO CHINCA;INOCENCIO CHINCA;S;A-;S;81;81794;81;81794;ARAUCA;ARAUCA;;06/09/1996;M;11;41.181728;TAME;TAME;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Técnica o tecnológica incompleta;Técnica o tecnológica incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;49;282;46;50;67;63
