periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_repite;estu_tieneetnia;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20162;SB11201620138379;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186568000559;186568000559;86;86568;29405;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE CIUDAD DE ASIS;COL DE BTO CIAL CIUDAD DE ASIS;S;3;A2;3;3;3;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;26/12/1999;F;11;39.025185;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;No;No;69;73;73;63;60;85;58;287;58;56;54;62
20162;SB11201620022079;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186760000104;186760000104;86;86760;29090;PUTUMAYO;MIXTO;MAÑANA;SANTIAGO;OFICIAL;I.E. CIUDAD SANTIAGO;I.E. CIUDAD SANTIAGO - SEDE PRINCIPAL;S;2;A-;2;3;3;S;86;86749;86;86760;PUTUMAYO;PUTUMAYO;N;Inga;27/06/1998;F;11;35.647148;SIBUNDOY;SANTIAGO;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;Si;Dos;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Seis;No;No;No;No;No;49;60;33;36;77;71;53;269;46;49;59;57
20162;SB11201620174537;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;286757000032;286757000032;86;86757;657791;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;IE RUR PUERTO EL SOL;C.E.R. PUERTO EL SOL - SEDE PRINCIPAL;S;2;A-;2;1;2;S;86;86865;86;86757;PUTUMAYO;PUTUMAYO;N;;23/09/1995;F;11;34.975895;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;22;13;30;10;5;29;45;202;45;40;32;44
20162;SB11201620318115;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186865002927;186865002927;86;86865;34983;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE VALLE DEL GUAMUEZ;COL AGROP VALLE DEL GUAMUEZ;S;2;A1;2;2;2;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;27/11/1998;M;11;37.775814;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;61;43;45;33;43;34;55;247;49;48;49;46
20162;SB11201620243646;ESTUDIANTE;CC;RURAL;N;A;ACADÉMICO;286865003138;286865003138;86;86757;140798;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;IE RUR SAN CARLOS;COL SAN CARLOS;S;3;A1;3;3;3;S;86;86865;86;86757;PUTUMAYO;PUTUMAYO;N;;19/12/1997;F;11;37.959095;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Diez;No;No;No;No;No;73;70;55;60;60;79;59;283;52;55;54;60
20162;SB11201620022538;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;186568005577;186568005577;86;86568;97592;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE SAN FRANCISCO DE ASIS;COL TEC INDUSTRIAL SAN FRANCISCO DE ASIS;S;2;A-;2;2;1;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;18/09/1998;M;11;41.236881;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;Si;15;6;7;14;18;1;42;186;35;41;39;27
20162;SB11201620185050;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;286865003138;286865003138;86;86757;140798;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;IE RUR SAN CARLOS;COL SAN CARLOS;S;2;A-;2;2;1;S;86;86865;86;86757;PUTUMAYO;PUTUMAYO;N;Otro grupo étnico minoritario;11/10/1999;F;11;37.971729;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;Si;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;25;14;17;8;19;13;46;203;41;39;40;38
20162;SB11201620132433;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;386885000016;386885000016;86;86885;114462;PUTUMAYO;MIXTO;TARDE;VILLAGARZON;OFICIAL;IE NUESTRA SEÑORA DEL PILAR;COL NUESTRA SE¿ORA DEL PILAR;S;2;A1;3;2;2;S;86;86885;86;86885;PUTUMAYO;PUTUMAYO;N;Palenquero;29/06/1999;F;11;55.837437;VILLAGARZÓN;VILLAGARZÓN;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;Si;Tres;Secundaria (Bachillerato) completa;Postgrado;Estrato 2;26 A 100 LIBROS;Seis;Si;Si;Si;Si;Si;63;54;52;68;30;56;56;261;51;57;44;52
20162;SB11201620437295;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186865004059;186865004059;86;86865;160440;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;I.E. LA LIBERTAD;I.E. LA LIBERTAD - SEDE PRINCIPAL;S;2;A1;3;2;2;N;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;11/05/1999;M;11;43.181137;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;Si;59;46;42;57;40;30;55;250;48;54;48;44
20162;SB11201620340212;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000698;186001000698;86;86001;97576;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SAN AGUSTIN;COL CIAL SAN AGUSTIN MOCOA;S;2;A1;4;3;3;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;22/08/2000;F;11;48.297535;MOCOA;MOCOA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;Tres;No;Si;No;No;Si;60;73;47;93;57;73;55;288;50;67;53;58
20162;SB11201620176784;ESTUDIANTE;CC;RURAL;;A;TÉCNICO/ACADÉMICO;286865001780;286865001780;86;86865;125518;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE RUR EL CAIRO;ESC RUR MIX EL CAIRO;S;2;A-;2;2;2;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;20/03/1997;M;11;46.574825;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Cinco;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Ocho;No;Si;No;Si;No;52;34;18;42;21;36;53;235;41;50;40;46
20162;SB11201620097678;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000045;386749000045;86;86749;19323;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE CHAMPAGNAT;COL CHAMPAGNAT;S;2;A1;2;3;2;S;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;;13/09/2000;F;11;47.944363;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE2;COLOMBIA;NO;N;43095;No;Tres;Educación profesional completa;Educación profesional completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;No;Si;No;62;49;52;25;82;22;56;255;51;46;62;41
20162;SB11201620096874;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000045;386749000045;86;86749;19323;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE CHAMPAGNAT;COL CHAMPAGNAT;S;2;A1;3;3;2;S;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;Inga;17/10/1998;M;11;46.780834;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;Si;Cinco;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Siete;No;No;Si;Si;Si;54;64;44;58;80;57;54;274;49;55;61;53
20162;SB11201620085311;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186320000536;186320000536;86;86320;104299;PUTUMAYO;FEMENINO;COMPLETA;ORITO;OFICIAL;IE GABRIELA MISTRAL;COL TEC GABRIELA MISTRAL;S;2;A-;3;2;2;S;86;86320;86;86320;PUTUMAYO;PUTUMAYO;N;Otro grupo étnico minoritario;24/12/1999;F;11;40.517067;ORITO;ORITO;COLOMBIA;2;NSE1;COLOMBIA;NO;N;20742;Si;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Cinco;No;No;No;No;No;17;35;18;65;43;28;43;237;41;56;49;44
20162;SB11201620097886;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000045;386749000045;86;86749;19323;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE CHAMPAGNAT;COL CHAMPAGNAT;S;3;A1;3;3;3;S;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;Pasto;19/11/1999;M;11;44.335655;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;Si;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;No;Si;66;76;52;79;80;77;57;293;51;61;61;59
20162;SB11201620097917;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000045;386749000045;86;86749;19323;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE CHAMPAGNAT;COL CHAMPAGNAT;S;2;A1;2;2;2;S;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;;26/10/1998;M;11;40.379734;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE1;COLOMBIA;NO;N;125710;No;Dos;Postgrado;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Dos;No;No;No;No;No;55;38;55;20;47;27;54;240;52;44;50;43
20162;SB11201620097960;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000045;386749000045;86;86749;19323;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE CHAMPAGNAT;COL CHAMPAGNAT;S;2;A-;3;2;2;S;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;Otro grupo étnico minoritario;20/11/1997;M;11;33.535812;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;Si;Dos;Primaria incompleta;No sabe;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;47;53;39;56;47;59;52;260;47;54;50;53
20162;SB11201620056479;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;186568005577;186568005577;86;86568;97592;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE SAN FRANCISCO DE ASIS;COL TEC INDUSTRIAL SAN FRANCISCO DE ASIS;S;3;A-;3;3;2;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;15/04/1998;M;11;38.960262;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;Si;64;60;23;54;68;56;56;269;43;54;56;52
20162;SB11201620239306;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;186001000175;186001000175;86;86001;34579;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;3;B1;3;3;3;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;28/06/2000;M;11;51.21077;MOCOA;MOCOA;COLOMBIA;2;NSE3;COLOMBIA;NO;N;1807;No;Cuatro;Educación profesional incompleta;Educación profesional completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;No;Si;No;82;86;91;86;83;77;62;310;68;63;62;59
20162;SB11201620098167;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000045;386749000045;86;86749;19323;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE CHAMPAGNAT;COL CHAMPAGNAT;S;2;A1;4;3;3;S;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;;22/12/1998;M;11;53.68885;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;Si;Si;Si;Si;Si;58;80;66;94;82;69;55;298;56;68;61;56
20162;SB11201620098192;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186320000536;186320000536;86;86320;104299;PUTUMAYO;FEMENINO;COMPLETA;ORITO;OFICIAL;IE GABRIELA MISTRAL;COL TEC GABRIELA MISTRAL;S;3;A1;3;2;2;S;86;86320;86;86320;PUTUMAYO;PUTUMAYO;N;;21/03/2000;F;11;45.886555;ORITO;ORITO;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;Si;No;Si;Si;70;58;64;50;37;67;58;266;55;53;47;56
20162;SB11201620484157;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;286001001516;286001001516;86;86571;93211;PUTUMAYO;MIXTO;MAÑANA;PUERTO GUZMAN;OFICIAL;IE AMAZONICA;INST AMAZONICO DE PTO GUZMAN;S;2;A-;2;2;1;S;86;86001;86;86571;PUTUMAYO;PUTUMAYO;N;Paez;07/05/1999;F;11;39.746506;MOCOA;PUERTO GUZMÁN;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;Si;Tres;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;Si;38;17;17;7;26;11;50;209;41;38;42;37
20162;SB11201620497929;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;386568061022;386568061022;86;86568;88518;PUTUMAYO;MIXTO;SABATINA;PUERTO ASIS;NO OFICIAL;COL SEMIPRESENCIAL SAN JUAN BOSCO;COL SEMIPRESENCIAL SAN JUAN BOSCO;S;3;A2;3;3;3;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;09/04/1997;M;26;42.063213;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;Si;77;80;89;70;74;81;60;299;67;58;59;60
20162;SB11201620040157;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;286865003677;286865003677;86;86757;79624;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;I.E.T. COMERCIAL LA DORADA;I.E.T. COMERCIAL LA DORADA - SEDE PRINCIPAL;S;2;A1;2;3;1;S;86;86865;86;86757;PUTUMAYO;PUTUMAYO;N;;19/03/1999;F;11;37.044392;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;No;Si;19;31;48;21;63;19;44;230;50;44;55;40
20162;SB11201620129792;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;286320000361;286320000361;86;86320;165415;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IE RUR TESALIA;I.E.R. TESALIA - SEDE PRINCIPAL;S;2;A-;2;2;2;S;86;86320;86;86320;PUTUMAYO;PUTUMAYO;N;Comunidad afrodescendiente;14/07/2000;F;11;39.105274;ORITO;ORITO;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;Si;Cuatro;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;No;No;50;40;31;31;46;34;53;243;45;47;50;45
20162;SB11201620082645;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;3;B1;3;2;3;N;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;;25/08/1998;M;11;42.695557;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cinco;No;Si;No;No;No;91;77;93;79;30;83;65;294;71;61;44;61
20162;SB11201620516444;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;386568061022;386568061022;86;86568;88518;PUTUMAYO;MIXTO;SABATINA;PUERTO ASIS;NO OFICIAL;COL SEMIPRESENCIAL SAN JUAN BOSCO;COL SEMIPRESENCIAL SAN JUAN BOSCO;S;2;A-;2;2;1;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;15/04/2001;M;26;46.496853;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;NSE2;COLOMBIA;NO;N;236828;No;Dos;Secundaria (Bachillerato) completa;Ninguno;Estrato 1;0 A 10 LIBROS;Dos;No;Si;No;No;Si;20;19;19;23;30;12;44;213;42;45;44;37
20162;SB11201620558251;ESTUDIANTE;TI;URBANO;;A;TÉCNICO/ACADÉMICO;386001003939;386001003939;86;86001;155739;PUTUMAYO;MIXTO;SABATINA;MOCOA;NO OFICIAL;NUEVO INSTITUTO DE APRENDIZAJE SURCOLOMBIANO;NUEVO INSTITUTO DE APRENDIZAJE SURCOLOMBIANO - SEDE PRINCIPAL;S;1;A1;2;2;2;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;09/05/1999;M;26;43.505329;MOCOA;MOCOA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;2;23;56;42;45;22;31;219;52;50;49;41
20162;SB11201620239110;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286320000379;286320000379;86;86320;166264;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IER EL YARUMO;I.E.R. ELYARUMO - SEDE PRINCIPAL;S;3;A1;3;3;2;S;86;86320;86;86320;PUTUMAYO;PUTUMAYO;N;;05/01/1999;M;11;34.717777;ORITO;ORITO;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;No;Si;73;60;52;47;61;52;59;269;51;52;54;51
20162;SB11201620323204;ESTUDIANTE;TI;RURAL;;A;NO APLICA;286573003927;286573003927;86;86573;661652;PUTUMAYO;MIXTO;MAÑANA;PUERTO  LEGUIZAMO;OFICIAL;IE RUR ANDINO;CENT EDUC ANDINO;S;2;A-;2;1;2;S;86;86573;86;86573;PUTUMAYO;PUTUMAYO;N;;15/09/1994;M;11;37.971729;PUERTO LEGUÍZAMO;PUERTO LEGUÍZAMO;COLOMBIA;;NSE1;COLOMBIA;NO;N;0;No;Cuatro;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Ocho;No;No;No;No;No;33;16;8;14;10;24;49;207;36;42;35;42
20162;SB11201620269465;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;186568003906;186568061230;86;86568;50732;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASIS;OFICIAL;IE SANTA TERESA;SAN FERNANDO;N;3;B1;4;3;3;S;86;86568;86;86568;PUTUMAYO;PUTUMAYO;N;;05/12/1998;M;11;45.09446;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;Si;No;90;94;92;96;94;85;65;332;70;69;69;62
20162;SB11201620168978;ESTUDIANTE;TI;URBANO;S;A;TÉCNICO/ACADÉMICO;186320000188;186320000188;86;86320;170480;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IE SAN JOSE DE ORITO;COL SAN JOSE DE ORITO;S;2;A-;2;2;2;S;86;86320;86;86320;PUTUMAYO;PUTUMAYO;N;;27/07/2000;M;11;50.073811;ORITO;ORITO;COLOMBIA;2;NSE2;COLOMBIA;NO;N;81847;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;18;23;25;15;30;33;43;218;44;42;44;45
20162;SB11201620174407;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186865003745;186865003745;86;86865;59097;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE CIUDAD LA HORMIGA;COL CIUDAD LA HORMIGA;S;3;B1;4;3;2;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;25/01/2000;M;11;53.983837;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;2;NSE3;COLOMBIA;NO;N;0;No;Cinco;Educación profesional completa;Educación profesional completa;Estrato 2;26 A 100 LIBROS;Seis;No;Si;Si;Si;No;82;83;95;94;75;54;61;304;72;68;59;52
20162;SB11201620367341;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;286865003936;286865003936;86;86865;161281;PUTUMAYO;MIXTO;MAÑANA;VILLA GUAMEZ (LA HORMIGA);OFICIAL;IE RUR JORDAN GUISIA;ESC RUR MIX JORDAN GUISIA;S;2;A-;2;1;1;S;86;86865;86;86865;PUTUMAYO;PUTUMAYO;N;;12/05/1998;F;11;31.514526;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;NSE1;COLOMBIA;NO;N;0;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;36;16;33;11;11;17;49;208;46;40;36;40
20162;SB11201620070600;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186755000015;186755000015;86;86755;24471;PUTUMAYO;MIXTO;MAÑANA;SAN FRANCISCO;OFICIAL;IE ALMIRANTE PADILLA;COL ALMIRANTE PADILLA;S;2;A2;3;3;3;S;86;86749;86;86755;PUTUMAYO;PUTUMAYO;N;Otro grupo étnico minoritario;22/05/1999;M;11;41.324677;SIBUNDOY;SAN FRANCISCO;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;Si;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;No;No;47;64;79;54;62;72;52;274;61;54;55;57
20162;SB11201620081024;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;4;B1;3;3;3;S;86;86749;86;86749;PUTUMAYO;PUTUMAYO;N;;12/04/2000;F;11;48.008289;SIBUNDOY;SIBUNDOY;COLOMBIA;2;NSE2;COLOMBIA;NO;N;146873;No;Tres;Educación profesional completa;Educación profesional completa;Estrato 1;26 A 100 LIBROS;Seis;No;Si;No;Si;No;100;96;94;87;96;81;76;340;72;64;70;60
20162;SB11201620341651;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000698;186001000698;86;86001;97576;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SAN AGUSTIN;COL CIAL SAN AGUSTIN MOCOA;S;2;A-;2;2;1;S;86;86001;86;86001;PUTUMAYO;PUTUMAYO;N;;21/08/1999;M;11;43.429981;MOCOA;MOCOA;COLOMBIA;2;NSE2;COLOMBIA;NO;N;0;No;Cuatro;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;26 A 100 LIBROS;Cinco;No;Si;No;No;Si;27;15;29;22;12;7;47;204;45;45;36;35
20162;SB11201620137775;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;286568002602;286568002602;86;86569;84996;PUTUMAYO;MIXTO;NOCHE;PUERTO CAICEDO;OFICIAL;I.E. JOSE ANTONIO GALAN;COL JOSE ANTONIO GALAN;S;2;A-;2;3;2;S;86;86568;86;86569;PUTUMAYO;PUTUMAYO;N;;19/12/1998;M;26;43.205471;PUERTO ASÍS;PUERTO CAICEDO;COLOMBIA;1;NSE2;COLOMBIA;NO;N;0;No;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;Si;No;No;55;43;33;20;61;38;54;247;46;44;54;47
