periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_tieneetnia;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20152;SB11201520160265;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;283765000701;283765000701;18;18785;69542;CAQUETA;MIXTO;MAÑANA;SOLITA;OFICIAL;I.E INTERNADO RURAL SOLITA;INTERNADO RURAL SOLITA;S;A-;S;18;18001;18;18785;CAQUETA;CAQUETA;;05/09/1999;F;11;45.690487;FLORENCIA;SOLITA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Tres;No;Si;No;Si;No;46;232;38;46;46;50
20152;SB11201520100588;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;183860000625;183860000625;18;18860;45724;CAQUETA;MIXTO;MAÑANA;VALPARAISO;OFICIAL;I.E VALPARAISO;PADRE CAMILO TORRES;S;A1;S;18;18001;18;18860;CAQUETA;CAQUETA;;30/01/1999;M;11;49.475929;FLORENCIA;VALPARAISO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 1;11 A 25 LIBROS;Cinco;Si;Si;No;Si;No;45;238;50;53;39;53
20152;SB11201520441828;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218610000547;218610000547;18;18610;65565;CAQUETA;MIXTO;MAÑANA;SAN JOSE DEL FRAGUA;OFICIAL;I.E. RURAL LAS LAJAS;LAS LAJAS;S;A-;S;18;18001;18;18610;CAQUETA;CAQUETA;Inga;12/02/1998;M;11;46.309635;FLORENCIA;SAN JOSE DEL FRAGUA;COLOMBIA;NSE2;COLOMBIA;NO;N;Si;Cinco;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;Seis;No;No;No;Si;Si;42;208;43;44;42;38
20152;SB11201520183285;ESTUDIANTE;TI;RURAL;N;A;;218001000271;218001000271;18;18001;159046;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA RURAL LA LIBERTAD;LA LIBERTAD;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;24/11/1998;F;11;35.091194;FLORENCIA;FLORENCIA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;No;No;41;236;52;50;50;46
20152;SB11201520199926;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;183753000299;183753000299;18;18753;19240;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUAN;OFICIAL;I.E DANTE ALIGHIERI;DANTE ALIGHIERI;S;A-;S;18;18753;18;18753;CAQUETA;CAQUETA;;30/09/1998;F;11;45.482075;SAN VICENTE DEL CAGUAN;SAN VICENTE DEL CAGUAN;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Siete;No;Si;Si;No;Si;45;245;46;54;46;52
20152;SB11201520010829;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001598;183001001598;18;18001;19158;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;JUAN BAUTISTA MIGANI;JUAN BAUTISTA MIGANI;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;13/05/1999;F;11;51.851868;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Educación profesional completa;Primaria completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;48;269;49;54;58;57
20152;SB11201520546871;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;183247000213;183247000213;18;18247;160812;CAQUETA;MIXTO;NOCHE;EL DONCELLO;OFICIAL;I.E RUFINO QUICHOYA;RUFINO QUICHOYA;S;A-;S;18;18247;18;18247;CAQUETA;CAQUETA;;13/11/1997;F;26;36.417316;EL DONCELLO;EL DONCELLO;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;28;172;38;34;38;36
20152;SB11201520591238;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;383753001850;383753001850;18;18753;94128;CAQUETA;MIXTO;COMPLETA;SAN VICENTE DEL CAGUAN;NO OFICIAL;CIUDADELA JUVENIL AMAZONICA DON BOSCO;I.E CIUDADELA JUVENIL AMAZONICA DON BOSCO;S;A-;S;18;18753;18;18753;CAQUETA;CAQUETA;Ninguno;07/04/1999;F;26;;SAN VICENTE DEL CAGUAN;SAN VICENTE DEL CAGUAN;COLOMBIA;;COLOMBIA;NO;N;;;;;Estrato 1;;;;;;;;39;218;40;48;52;37
20152;SB11201520591223;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;418753003503;418753003503;18;18753;102962;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUAN;NO OFICIAL;INST FRANCISCO DE ASIS;INST FRANCISCO DE ASIS;S;A-;S;18;18753;18;18753;CAQUETA;CAQUETA;Ninguno;09/09/1996;M;26;;SAN VICENTE DEL CAGUAN;SAN VICENTE DEL CAGUAN;COLOMBIA;;COLOMBIA;NO;N;;;;;Estrato 1;;;;;;;;45;200;42;28;45;41
20152;SB11201520591219;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;418753003503;418753003503;18;18753;102962;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUAN;NO OFICIAL;INST FRANCISCO DE ASIS;INST FRANCISCO DE ASIS;S;A-;S;18;18753;18;18753;CAQUETA;CAQUETA;Ninguno;26/08/1997;F;26;;SAN VICENTE DEL CAGUAN;SAN VICENTE DEL CAGUAN;COLOMBIA;;COLOMBIA;NO;N;;;;;Estrato 1;;;;;;;;38;207;34;39;43;48
20152;SB11201520027230;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000931;183001000933;18;18001;19174;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;LA SALLE;LA SALLE;S;A-;S;18;18001;18;18001;CAQUETA;CAQUETA;;13/01/1998;F;11;48.143559;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Siete;No;Si;Si;Si;No;46;230;43;43;49;47
20152;SB11201520110939;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000940;183001000940;18;18001;31195;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;NORMAL SUPERIOR;NORMAL SUPERIOR;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;05/02/1999;M;11;60.36602;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;11 A 25 LIBROS;Cuatro;Si;Si;Si;Si;Si;67;296;58;59;54;57
20152;SB11201520140524;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;318001004077;318001004077;18;18001;151977;CAQUETA;MIXTO;SABATINA;FLORENCIA;NO OFICIAL;COLEGIO PEDAGÓGICO DE COLOMBIA;COLEGIO PEDAGÓGICO DE COLOMBIA - SEDE PRINCIPAL;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;05/11/1968;F;26;50.153469;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Primaria completa;Primaria completa;Estrato 2;11 A 25 LIBROS;Seis;No;Si;Si;Si;Si;38;202;49;34;38;49
20152;SB11201520167019;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;118247003607;118247003607;18;18247;44479;CAQUETA;MIXTO;MAÑANA;EL DONCELLO;OFICIAL;I.E. MARCO FIDEL SUAREZ;MARCO FIDEL SUAREZ;S;A1;S;18;18247;18;18247;CAQUETA;CAQUETA;;03/06/1997;F;11;44.546013;EL DONCELLO;EL DONCELLO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;Si;No;No;Si;51;257;50;48;52;55
20152;SB11201520506679;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118753000071;118753000071;18;18753;162677;CAQUETA;MIXTO;SABATINA;SAN VICENTE DEL CAGUAN;OFICIAL;I.E DOMINGO SAVIO;DOMINGO SAVIO;S;A-;S;18;18753;18;18753;CAQUETA;CAQUETA;;30/05/1997;F;26;39.540295;SAN VICENTE DEL CAGUAN;SAN VICENTE DEL CAGUAN;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;No;No;45;250;44;57;50;50
20152;SB11201520317672;ESTUDIANTE;CR;URBANO;N;A;ACADÉMICO;818001100022;818001100022;18;18001;111161;CAQUETA;MIXTO;SABATINA;FLORENCIA;NO OFICIAL;INFORPH;INFORPH;S;A-;S;18;18001;18;18001;CAQUETA;CAQUETA;;28/07/1998;F;26;52.626976;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;Cinco;No;Si;Si;Si;No;33;180;35;41;34;36
20152;SB11201520199092;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;183001002381;183001002381;18;18001;153635;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUTO TECNICO AGROINDUSTRIAL DE LA AMAZONIA;INSTITUTO TECNICO AGROINDUSTRIAL DE LA AMAZONIA;S;A-;S;18;18001;18;18001;CAQUETA;CAQUETA;;03/02/1996;M;11;48.200104;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Seis;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 2;26 A 100 LIBROS;Ocho;No;Si;Si;Si;No;49;250;41;43;62;49
20152;SB11201520383832;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001002217;183001002217;18;18001;45732;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;23/02/1999;M;11;49.69376;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;26;199;50;46;46;38
20152;SB11201520143382;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000991;183001000991;18;18001;19216;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;TECNICO INDUSTRIAL;TECNICO INDUSTRIAL;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;17/06/1999;F;11;60.217617;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 1;MÁS DE 100 LIBROS;Cinco;No;Si;Si;Si;Si;51;281;52;54;55;66
20152;SB11201520038531;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000923;183001000923;18;18001;32706;CAQUETA;MIXTO;TARDE;FLORENCIA;OFICIAL;SAN FRANCISCO DE ASIS;SAN FRANCISCO DE ASÍS;S;A2;S;18;18001;18;18001;CAQUETA;CAQUETA;;13/12/1998;M;11;50.311989;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;MÁS DE 100 LIBROS;Cuatro;No;Si;Si;Si;Si;61;303;65;60;63;57
20152;SB11201520444995;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001580;183001001580;18;18001;19208;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;A2;S;18;18001;18;18001;CAQUETA;CAQUETA;;06/10/1997;F;11;57.346302;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Nueve;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;MÁS DE 100 LIBROS;Nueve;No;Si;Si;Si;Si;55;304;62;63;57;68
20152;SB11201520391849;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;183592000323;183592000323;18;18592;86504;CAQUETA;MIXTO;TARDE;PUERTO RICO;OFICIAL;I.E SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;A1;S;18;18592;18;18592;CAQUETA;CAQUETA;;31/05/1996;F;11;33.775227;PUERTO RICO;PUERTO RICO;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;No;No;50;257;53;59;35;61
20152;SB11201520367326;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183094000171;183094000171;18;18094;91587;CAQUETA;MIXTO;TARDE;BELEN DE LOS ANDAQUIES;OFICIAL;I.E GABRIELA MISTRAL;GABRIELA MISTRAL;S;A-;S;18;18610;18;18094;CAQUETA;CAQUETA;;30/04/1999;M;11;41.341061;SAN JOSE DEL FRAGUA;BELEN DE LOS ANDAQUIES;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;No;No;43;211;41;36;38;52
20152;SB11201520591575;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000991;183001000991;18;18001;74427;CAQUETA;MIXTO;TARDE;FLORENCIA;OFICIAL;TECNICO INDUSTRIAL;TECNICO INDUSTRIAL;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;Ninguno;12/11/1997;M;11;;FLORENCIA;FLORENCIA;COLOMBIA;;COLOMBIA;NO;N;;;;;Estrato 1;;;;;;;;64;283;53;52;58;54
20152;SB11201520127174;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;818001100011;818001100011;18;18001;88773;CAQUETA;MIXTO;NOCHE;FLORENCIA;NO OFICIAL;AMAZONICO MARCO AURELIO CHARRY;AMAZONICO MARCO AURELIO CHARRY;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;12/05/1998;F;26;50.635242;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;Si;Si;Si;42;215;52;50;37;40
20152;SB11201520339013;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183247001198;183247001198;18;18247;19224;CAQUETA;MIXTO;MAÑANA;EL DONCELLO;OFICIAL;I.E CORAZON INMACULADO DE MARIA;CORAZON INMACULADO DE MARIA;S;A1;S;18;18247;18;18247;CAQUETA;CAQUETA;;01/02/1999;M;11;46.787647;EL DONCELLO;EL DONCELLO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Cinco;Técnica o tecnológica completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Tres;No;Si;No;Si;No;47;270;52;49;68;53
20152;SB11201520129152;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;818001100011;818001100011;18;18001;88773;CAQUETA;MIXTO;NOCHE;FLORENCIA;NO OFICIAL;AMAZONICO MARCO AURELIO CHARRY;AMAZONICO MARCO AURELIO CHARRY;S;A-;S;18;18001;18;18001;CAQUETA;CAQUETA;;25/04/1997;M;26;53.193867;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cinco;No;Si;Si;Si;Si;30;145;40;30;19;33
20152;SB11201520459225;ESTUDIANTE;CC;URBANO;;A;ACADÉMICO;318001003782;818001100027;18;18001;127225;CAQUETA;MIXTO;SABATINA;FLORENCIA;NO OFICIAL;PAULO FREIRE;PAULO FREIRE;S;A-;S;18;18001;18;18001;CAQUETA;CAQUETA;;18/11/1995;F;26;39.001728;FLORENCIA;FLORENCIA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;No sabe;No sabe;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;42;236;46;49;49;49
20152;SB11201520427926;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;183460000642;183460000642;18;18460;54718;CAQUETA;MIXTO;MAÑANA;MILAN;OFICIAL;I.E MARCO FIDEL SUAREZ;MARCO FIDEL SUAREZ;S;A1;S;18;18001;18;18460;CAQUETA;CAQUETA;;27/09/1995;M;11;42.648849;FLORENCIA;MILAN;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;Si;No;No;50;264;50;57;52;53
20152;SB11201520385438;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001946;180001001946;18;18001;139642;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;LOS PINOS;LOS PINOS;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;12/11/1998;F;11;59.055222;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Cinco;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 2;26 A 100 LIBROS;Cinco;No;Si;Si;Si;Si;64;291;55;60;54;56
20152;SB11201520086023;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118150001758;118150001758;18;18150;102947;CAQUETA;MIXTO;MAÑANA;CARTAGENA DEL CHAIRA;OFICIAL;I.E AGROECOLOGICO AMAZONICO;AGROECOLOGICO;S;A1;S;18;18150;18;18150;CAQUETA;CAQUETA;;19/03/1994;F;11;45.233303;CARTAGENA DEL CHAIRA;CARTAGENA DEL CHAIRA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;Si;44;210;52;42;39;40
20152;SB11201520431895;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001580;183001001580;18;18001;19208;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;A2;N;18;18001;18;18001;CAQUETA;CAQUETA;;14/01/1998;F;11;49.835976;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;26 A 100 LIBROS;Siete;Si;Si;Si;Si;Si;70;347;59;69;72;70
20152;SB11201520474604;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218610000547;218610000547;18;18610;167023;CAQUETA;MIXTO;SABATINA;SAN JOSE DEL FRAGUA;OFICIAL;I.E. RURAL LAS LAJAS;LAS LAJAS;S;A-;S;18;18610;18;18610;CAQUETA;CAQUETA;;17/04/1997;M;26;35.649357;SAN JOSE DEL FRAGUA;SAN JOSE DEL FRAGUA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;24;140;32;30;28;29
20152;SB11201520408728;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001580;183001001580;18;18001;19208;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;B+;S;18;18001;18;18001;CAQUETA;CAQUETA;;30/06/1998;F;11;67.279922;FLORENCIA;FLORENCIA;COLOMBIA;NSE4;COLOMBIA;NO;N;No;Dos;Postgrado;Postgrado;Estrato 3;26 A 100 LIBROS;Dos;Si;Si;Si;Si;Si;70;345;97;67;67;63
20152;SB11201520355102;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000826;118001003128;18;18001;122507;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;ANTONIO RICAURTE;SAN JUAN BOSCO;N;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;29/05/1999;F;11;50.04084;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Primaria completa;Estrato 2;26 A 100 LIBROS;Cinco;No;Si;Si;No;Si;49;275;53;59;54;59
20152;SB11201520591226;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;418753003503;418753003503;18;18753;102962;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUAN;NO OFICIAL;INST FRANCISCO DE ASIS;INST FRANCISCO DE ASIS;S;A-;S;18;18753;18;18753;CAQUETA;CAQUETA;Ninguno;19/11/1996;M;26;;SAN VICENTE DEL CAGUAN;SAN VICENTE DEL CAGUAN;COLOMBIA;;COLOMBIA;NO;N;;;;;Estrato 1;;;;;;;;45;233;40;40;56;48
20152;SB11201520356045;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;183001000737;183001000737;18;18001;91553;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;JUAN BAUTISTA LA SALLE;JUAN BAUTISTA LA SALLE;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;09/10/1997;M;11;50.357384;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;Si;Si;No;49;272;49;57;54;59
20152;SB11201520314949;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218150000331;218150000331;18;18150;138297;CAQUETA;MIXTO;MAÑANA;CARTAGENA DEL CHAIRA;OFICIAL;I.E.R JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;S;A1;S;18;18150;18;18150;CAQUETA;CAQUETA;;13/03/1997;M;11;31.389051;CARTAGENA DEL CHAIRA;CARTAGENA DEL CHAIRA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;40;234;54;41;55;49
20152;SB11201520111258;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000940;183001000940;18;18001;31195;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;NORMAL SUPERIOR;NORMAL SUPERIOR;S;A2;S;18;18001;18;18001;CAQUETA;CAQUETA;;06/07/1999;F;11;55.178932;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Tres;Si;Si;Si;Si;Si;57;292;63;63;55;57
20152;SB11201520161392;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000940;183001000940;18;18001;31195;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;NORMAL SUPERIOR;NORMAL SUPERIOR;S;A1;S;18;18001;18;18001;CAQUETA;CAQUETA;;05/05/1997;F;11;51.386829;FLORENCIA;FLORENCIA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Educación profesional completa;Técnica o tecnológica completa;Estrato 1;11 A 25 LIBROS;Cuatro;Si;Si;No;Si;Si;62;313;58;69;55;66
20152;SB11201520367345;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183094000171;183094000171;18;18094;91587;CAQUETA;MIXTO;TARDE;BELEN DE LOS ANDAQUIES;OFICIAL;I.E GABRIELA MISTRAL;GABRIELA MISTRAL;S;A1;S;18;18610;18;18094;CAQUETA;CAQUETA;;05/06/1998;F;26;41.549652;SAN JOSE DEL FRAGUA;BELEN DE LOS ANDAQUIES;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Cuatro;Primaria completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;Cinco;No;Si;No;No;Si;56;288;50;53;65;59
20152;SB11201520108969;ESTUDIANTE;TI;RURAL;;A;TÉCNICO/ACADÉMICO;218001000921;218001000921;18;18001;142489;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;S;A-;S;18;18001;18;18001;CAQUETA;CAQUETA;;01/06/1996;M;11;42.510334;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Primaria completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;No;No;Si;37;159;44;35;23;28
20152;SB11201520261093;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001571;183001001571;18;18001;57240;CAQUETA;MIXTO;NOCHE;FLORENCIA;OFICIAL;LOS ANDES;LOS ANDES;S;A2;S;18;18001;18;18001;CAQUETA;CAQUETA;Huitoto;25/08/1996;M;26;47.701305;FLORENCIA;FLORENCIA;COLOMBIA;NSE2;COLOMBIA;NO;N;Si;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Tres;No;No;No;Si;Si;52;291;64;56;67;56
20152;SB11201520250794;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218460000373;218460000373;18;18460;73692;CAQUETA;MIXTO;MAÑANA;MILAN;OFICIAL;I.E.R ANGEL RICARDO ACOSTA;ANGEL RICARDO;S;A-;S;18;18001;18;18460;CAQUETA;CAQUETA;;13/02/1998;M;11;40.175716;FLORENCIA;MILAN;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;No;No;59;303;44;67;52;70
