periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20142;SB11201420440277;ESTUDIANTE;CC;URBANO;;A;TÉCNICO/ACADÉMICO;144430004320;144430004320;44;44430;162982;LA GUAJIRA;MIXTO;SABATINA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 5;TECNICO SAN JOSE - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;19/01/1982;F;26;50.027992;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;Cuatro;Primaria completa;Primaria completa;Estrato 1;Siete;No;Si;Si;Si;Si;46;247;48;54;50;48
20142;SB11201420110451;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244279001008;244279001008;44;44279;87627;LA GUAJIRA;MIXTO;MAÑANA;FONSECA;OFICIAL;INSTITUCION EDUCATIVA ERNESTO PARODI MEDINA;COL. BTO. ERNESTO PARODI MEDINA;S;A-;S;44;44279;44;44279;LA GUAJIRA;LA GUAJIRA;Ninguno;23/10/1997;F;11;36.552235;FONSECA;FONSECA;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Primaria completa;Primaria completa;Estrato 1;Seis;No;No;No;No;No;45;219;47;48;41;40
20142;SB11201420092080;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244279001008;244279001008;44;44279;87627;LA GUAJIRA;MIXTO;MAÑANA;FONSECA;OFICIAL;INSTITUCION EDUCATIVA ERNESTO PARODI MEDINA;COL. BTO. ERNESTO PARODI MEDINA;S;A1;S;44;44279;44;44279;LA GUAJIRA;LA GUAJIRA;Ninguno;23/07/1998;F;11;29.46517;FONSECA;FONSECA;COLOMBIA;NSE1;COLOMBIA;NO;N;Uno;Secundaria (Bachillerato) incompleta;Ninguno;Estrato 1;Ocho;No;No;No;No;No;48;240;52;50;47;46
20142;SB11201420202717;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144001002106;144001002106;44;44001;185983;LA GUAJIRA;MIXTO;TARDE;RIOHACHA;OFICIAL;ECOLOGICA EL CARMEN;EL CARMEN;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;Ninguno;05/09/1996;F;11;40.920017;RIOHACHA;RIOHACHA;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Cuatro;No;No;No;Si;No;41;242;34;58;45;54
20142;SB11201420342468;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144001001053;144001001053;44;44001;116665;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;OFICIAL;CHON-KAY;CHON-KAY;S;A1;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;Ninguno;10/12/1997;F;11;53.927437;RIOHACHA;RIOHACHA;COLOMBIA;NSE3;COLOMBIA;NO;N;Dos;Educación profesional incompleta;Primaria incompleta;Estrato 2;Cinco;No;Si;Si;Si;Si;53;252;49;51;50;48
20142;SB11201420040571;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144874000347;144874000347;44;44874;10348;LA GUAJIRA;MIXTO;COMPLETA;VILLANUEVA;OFICIAL;INSTITUCION EDUCATIVA ROQUE DE ALBA;ROQUE DE ALBA;S;A2;S;44;44874;44;44874;LA GUAJIRA;LA GUAJIRA;Ninguno;19/11/1997;F;11;50.790245;VILLANUEVA;VILLANUEVA;COLOMBIA;NSE2;COLOMBIA;SI;N;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;Seis;No;Si;Si;Si;Si;69;317;62;57;69;59
20142;SB11201420431781;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;144430000669;144430000669;44;44430;166223;LA GUAJIRA;MIXTO;TARDE;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 2;LA INMACULADA - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;17/12/1997;F;11;44.336216;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;Seis;No;No;No;Si;Si;57;272;38;61;49;56
20142;SB11201420583536;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;144430000511;144430000511;44;44430;166611;LA GUAJIRA;MIXTO;SABATINA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 4;SAN JOSE CAMPESTRE - SEDE PRINCIPAL;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;08/05/1995;F;26;46.05032;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 1;Cinco;Si;Si;No;No;Si;49;241;54;50;43;49
20142;SB11201420431728;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;144430000669;144430000669;44;44430;166223;LA GUAJIRA;MIXTO;TARDE;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 2;LA INMACULADA - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;31/10/1996;M;11;37.658333;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;Uno;Secundaria (Bachillerato) completa;Ninguno;Estrato 1;Dos;No;No;No;No;No;39;221;44;41;55;42
20142;SB11201420324743;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;344001002261;344001002261;44;44001;57505;LA GUAJIRA;MIXTO;COMPLETA;RIOHACHA;NO OFICIAL;GIMNASIO CERROMAR;GIMNASIO CERROMAR;S;B1;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;19/09/1997;F;11;73.954559;RIOHACHA;RIOHACHA;COLOMBIA;NSE4;COLOMBIA;SI;N;Cinco;Postgrado;Educación profesional completa;Estrato 2;Cinco;Si;Si;Si;Si;Si;69;322;79;57;70;57
20142;SB11201420019892;ESTUDIANTE;TI;URBANO;N;A;NO APLICA;344430002814;344430002814;44;44430;84137;LA GUAJIRA;MIXTO;NOCHE;MAICAO;NO OFICIAL;CORP. REG. DE FORM. PROF. - CREF;CORP. REG. DE FORM. PROF. - CREF;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;02/03/1996;F;26;46.863407;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;Cinco;Si;No;No;No;Si;38;202;51;41;40;39
20142;SB11201420582085;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;244001002356;244001002356;44;44001;108894;LA GUAJIRA;MIXTO;NOCHE;RIOHACHA;OFICIAL;LIVIO REGINALDO FISCHIONE;LIVIO REGINALDO FISCHIONE;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;Ninguno;15/06/1994;M;26;53.139019;RIOHACHA;RIOHACHA;COLOMBIA;NSE3;COLOMBIA;NO;N;Tres;Técnica o tecnológica incompleta;Técnica o tecnológica incompleta;Estrato 1;Cinco;No;Si;Si;Si;Si;43;217;45;38;47;45
20142;SB11201420305734;ESTUDIANTE;TI;URBANO;;A;TÉCNICO/ACADÉMICO;144430004320;144430004320;44;44430;126177;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 5;TECNICO SAN JOSE - SEDE PRINCIPAL;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;15/08/1997;F;11;41.06871;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;Tres;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 2;Cuatro;No;No;No;Si;No;41;223;52;47;50;38
20142;SB11201420578096;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144650001020;144650001020;44;44650;114306;LA GUAJIRA;MIXTO;MAÑANA;SAN JUAN DEL CESAR;OFICIAL;INSTITUCION EDUCATIVA MARIA EMMA MENDOZA;ESC MARIA EMMA MENDOZA;S;A-;S;44;44650;44;44650;LA GUAJIRA;LA GUAJIRA;Ninguno;06/07/1997;M;11;34.939083;SAN JUAN DEL CESAR;SAN JUAN DEL CESAR;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Seis;No;No;No;Si;No;35;177;41;38;36;31
20142;SB11201420512190;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;344078001056;344078001056;44;44378;64659;LA GUAJIRA;MIXTO;TARDE;HATONUEVO;NO OFICIAL;COLEGIO COMFAMILIAR DE LA GUAJIRA;COLEGIO COMFAMILIAR DE LA GUAJIRA;S;A1;S;44;44279;44;44378;LA GUAJIRA;LA GUAJIRA;Ninguno;22/12/1997;M;11;59.437637;FONSECA;HATONUEVO;COLOMBIA;NSE3;COLOMBIA;NO;N;Cuatro;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;Seis;Si;Si;Si;Si;Si;55;253;50;45;58;45
20142;SB11201420562563;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;344001001737;344001001737;44;44001;54825;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;NO OFICIAL;COL ENRRIQUE LALLEMAND;COL ENRRIQUE LALLEMAND;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;Ninguno;26/11/1996;M;11;57.867218;RIOHACHA;RIOHACHA;COLOMBIA;NSE3;COLOMBIA;NO;N;Dos;Educación profesional completa;Educación profesional completa;Estrato 3;Tres;No;Si;No;Si;Si;46;226;42;44;50;42
20142;SB11201420585437;ESTUDIANTE;CC;URBANO;;A;ACADÉMICO;344430004558;344430004558;44;44430;183293;LA GUAJIRA;MIXTO;SABATINA;MAICAO;NO OFICIAL;I.E. SYSTEM CENTER EDUCACION FORMAL PARA JOVENES Y ADULTOS;I.E. SYSTEM CENTER EDUCACION FORMAL PARA JOVENES Y ADULTOS - SEDE PRINCIPAL;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;25/05/1990;F;26;47.878143;RIOHACHA;RIOHACHA;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;Cuatro;No;Si;Si;Si;Si;43;166;41;31;24;32
20142;SB11201420021149;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;144078000581;144078000581;44;44078;108910;LA GUAJIRA;MIXTO;MAÑANA;BARRANCAS;OFICIAL;INSTITUCION ETNOEDUCATIVA MONTE ALVERNIA;MONTE ALVERNIA;S;A-;S;44;44279;44;44078;LA GUAJIRA;LA GUAJIRA;;25/01/1997;M;11;34.982414;FONSECA;BARRANCAS;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Cuatro;No;No;No;No;No;48;271;48;52;52;67
20142;SB11201420139784;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;144001001151;144001001151;44;44001;10256;LA GUAJIRA;MIXTO;NOCHE;RIOHACHA;OFICIAL;ALMIRANTE PADILLA;ALMIRANTE PADILLA;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;15/04/1991;M;26;53.544243;RIOHACHA;RIOHACHA;COLOMBIA;NSE3;COLOMBIA;NO;N;Dos;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;Cinco;No;Si;Si;Si;Si;42;240;32;48;58;49
20142;SB11201420299266;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244279001008;244279001008;44;44279;87627;LA GUAJIRA;MIXTO;MAÑANA;FONSECA;OFICIAL;INSTITUCION EDUCATIVA ERNESTO PARODI MEDINA;COL. BTO. ERNESTO PARODI MEDINA;S;A-;S;44;44279;44;44279;LA GUAJIRA;LA GUAJIRA;Ninguno;17/05/1995;F;11;29.073341;FONSECA;FONSECA;COLOMBIA;NSE1;COLOMBIA;NO;N;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;Siete;No;No;No;No;No;41;212;32;48;36;48
20142;SB11201420510398;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO;244001000787;244001000787;44;44090;54841;LA GUAJIRA;MIXTO;COMPLETA;DIBULLA;OFICIAL;INSTITUCION EDUCATIVA TECNICA RURAL AGROPECUARIA DE MINGUEO;INSTITUCIÀN EDUCATIVA RURALAGROPECUARIA DE MINGUEO;S;A-;S;44;44001;44;44090;LA GUAJIRA;LA GUAJIRA;;19/07/1995;F;11;34.910221;RIOHACHA;DIBULLA;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;Cuatro;No;No;No;No;No;38;212;40;40;45;47
20142;SB11201420011486;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244560000100;244560000100;44;44560;116632;LA GUAJIRA;MIXTO;MAÑANA;MANAURE;OFICIAL;INSTITUCION EDUCATIVA URBANA MIXTA N°.1;URBANA MIXTA NO.1;S;A1;S;44;44847;44;44560;LA GUAJIRA;LA GUAJIRA;;22/04/1996;M;11;34.942352;URIBIA;MANAURE;COLOMBIA;NSE1;COLOMBIA;NO;N;Uno;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;Seis;No;No;No;No;No;46;317;55;83;58;69
20142;SB11201420555220;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;144430000499;144430000499;44;44430;10306;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 3;I.E. NO. 3 - SEDE PRINCIPAL - SANTA CATALINA DE SIENA;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;26/12/1997;F;11;50.773514;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;Seis;No;Si;Si;Si;Si;55;263;45;52;55;51
20142;SB11201420287183;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;144560000199;144560000199;44;44560;73965;LA GUAJIRA;MIXTO;NOCHE;MANAURE;OFICIAL;INSTITUCION EDUCATIVA TECNICA EUSEBIO SEPTIMIO MARI;EUSEBIO SEPTIMIO MARI;S;A-;S;44;44847;44;44560;LA GUAJIRA;LA GUAJIRA;;07/10/1995;F;26;36.331299;URIBIA;MANAURE;COLOMBIA;NSE1;COLOMBIA;NO;N;Tres;Primaria incompleta;Primaria incompleta;Estrato 2;Nueve;No;No;No;No;No;42;190;41;36;40;33
20142;SB11201420036719;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;144001000138;144001000138;44;44001;149252;LA GUAJIRA;MIXTO;NOCHE;RIOHACHA;OFICIAL;MARIA DORALIZA LOPEZ DE MEJIA;MARIA DORALIZA LOPEZ DE MEJIA;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;06/06/1993;F;26;45.380585;RIOHACHA;RIOHACHA;COLOMBIA;NSE2;COLOMBIA;NO;N;Cuatro;Ninguno;Ninguno;Estrato 1;Ocho;No;Si;Si;Si;No;54;195;38;38;32;32
20142;SB11201420582246;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244001002356;244001002356;44;44001;108894;LA GUAJIRA;MIXTO;NOCHE;RIOHACHA;OFICIAL;LIVIO REGINALDO FISCHIONE;LIVIO REGINALDO FISCHIONE;S;A-;N;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;15/07/1995;M;26;49.37104;RIOHACHA;RIOHACHA;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;Cuatro;No;Si;Si;Si;Si;34;171;45;31;38;30
20142;SB11201420583050;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;144430000511;144430000511;44;44430;10280;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 4;SAN JOSE CAMPESTRE - SEDE PRINCIPAL;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Otro grupo étnico minoritario;20/10/1996;F;11;37.357731;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;Dos;No;No;No;No;No;54;254;51;52;50;47
20142;SB11201420171849;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244001002356;244001002356;44;44001;68296;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;OFICIAL;LIVIO REGINALDO FISCHIONE;LIVIO REGINALDO FISCHIONE;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;Ninguno;03/09/1995;F;11;44.383358;RIOHACHA;RIOHACHA;COLOMBIA;NSE2;COLOMBIA;NO;N;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;Seis;No;No;No;Si;Si;37;172;41;23;40;35
20142;SB11201420431757;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;144430000669;144430000669;44;44430;166223;LA GUAJIRA;MIXTO;TARDE;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 2;LA INMACULADA - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;01/09/1997;F;11;54.786606;MAICAO;MAICAO;COLOMBIA;NSE3;COLOMBIA;NO;N;Tres;Educación profesional completa;Primaria completa;Estrato 1;Cuatro;No;Si;Si;Si;Si;59;277;41;61;59;47
20142;SB11201420364824;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244430002119;244430002119;44;44430;77198;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 9;MANUEL ROSADO IGUARAN - SEDE PRINCIPAL;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Ninguno;07/04/1998;F;11;39.166233;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;Siete;No;No;No;Si;No;55;281;53;54;55;62
